MeteoSchweiz / MeteoSuisse / MeteoSvizzera / MeteoSwiss
Date_of_production:;2021-05-19;
File_type:;ASCII_TABLE;1.0;
  
Model_name:;cosmo-2e;
Type_of_product:;cosmo-2e_individual_ensemble_member;
Total_number_of_members_in_file:;21;
Initial_time:;2021-05-19;12:00;+0:00;
Start_time:;2021-05-19;12:00;+0:00;
End_time:;2021-05-24;12:00;+0:00;
  
Missing_value_code:;-999.0;
Data_separator:;";";
Number_of_data_columns:;126;
Number_of_data_rows:;3675;
Number_of_data_header_rows:;3;
  
Indicator:;ARO;RAG;HAI;HLL;DEM;EBK;ELM;EIN;ANT;MER;CHD;GRA;CHM;LAG;KOP;GRC;BLA;GRO;BEH;SIA;SMM;DAV;CHU;ROB;SAM;SCU;DOL;PAY;JUN;WYN;SAE;VAD;AIG;MLS;FAH;MVE;ZER;CHA;PIL;ALT;ULR;PIO;LUG;NAP;SIO;MAG;NEU;SBO;INT;DIS;STG;GLA;GVE;KLO;GUE;PUY;GSB;ABO;VIS;CDF;RUE;BUS;LUZ;ENG;SHA;SMA;SBE;WFJ;COV;BAS;CGI;FRE;BER;GUT;GOE;WAE;TAE;REH;OTL;BEZ;MUB;CIM;EVO;LEI;GRH;COM;LAE;HOE;PLF;ROE;PSI;BIN;MRP;MAR;MSK;SAG;CHZ;STC;COY;VEV;BOU;TIT;FRU;MOE;MAH;CHB;MTE;PRE;VLS;ARH;UEB;GOS;AND;BIV;MTR;BIA;SCM;AEG;LAT;CDM;BUF;ILZ;BIZ;LAC;FLU;BOL;THU;MAS;BRN;VIT;GRE;MOA;CEV;CRM;CMA;GEN;BIE;ORO;BRL;BAN;EGO;STK;DIA;BRZ;SPF;QUI;VAB;PMA;NAS;ATT;EVI;GOR;EGH;GIH;ALP;GES;SRS;VIO;DLSTU;OBR;TSG;ARD;FRSTR;FRBES;MOB;SIM;LMA;MEE;PAA;SIR;DUB;BUO;EMM;DLMUN;AGN;
Grid_longitude:;9.649422;9.501290;9.050229;8.455013;7.371327;9.085822;9.179838;8.765198;8.572274;8.161073;7.124955;7.137028;6.975309;7.773539;7.588820;7.832779;7.794970;9.132278;10.029000;9.767824;10.436772;9.853910;9.532012;10.057914;9.854669;10.262847;6.082442;6.931566;8.022544;7.788751;9.381377;9.500168;6.928720;7.004483;6.953628;7.451719;7.753597;7.088280;8.240743;8.654159;8.286116;8.692229;8.935361;7.946919;7.311007;8.931829;6.949417;8.966773;7.871720;8.891497;9.379276;9.090614;6.122919;8.520605;8.630039;6.657145;7.155520;7.559382;7.828776;6.767530;7.871547;8.079863;8.268139;8.392125;8.633752;8.582457;9.187433;9.795313;9.826008;7.570591;6.227318;6.577498;7.448636;9.288196;7.991993;8.645052;8.934370;8.521163;8.787045;8.251104;7.243494;8.815032;7.489960;8.220770;8.342320;8.925493;8.401701;8.966684;7.285977;8.549095;8.251765;8.173321;7.784808;7.026547;7.305133;8.619770;8.468947;7.716920;7.114446;6.833702;6.897454;8.423732;7.671196;7.894725;6.554681;6.297806;7.602624;6.426227;9.184412;9.585726;8.465487;8.600392;9.417650;9.651502;8.926290;8.956836;8.939977;8.558877;9.737848;7.071299;10.233034;9.211764;9.230083;8.852089;8.009247;7.407473;7.605886;7.086242;7.510941;6.709080;7.440015;8.232143;8.609706;7.064419;9.181063;9.051125;6.364145;6.885937;6.597813;7.566754;7.998780;8.989760;7.219212;8.044383;8.036338;9.176761;9.561942;9.505181;10.233816;7.289133;7.023258;7.784808;8.055969;8.186903;8.272022;8.533892;9.648241;9.594457;9.212818;9.586507;9.649552;9.649422;7.614352;6.020607;7.203721;8.064569;8.844810;8.131911;6.957386;7.311007;8.610919;8.358015;8.267489;11.805179;8.906562;
Grid_latitude:;46.799461;47.018917;47.636120;47.689743;47.370136;47.296383;46.937069;47.133381;46.651070;46.745213;46.463669;46.784187;47.060234;46.938400;47.134762;46.199253;46.418610;46.256676;46.399998;46.439762;46.619164;46.799908;46.859043;46.319984;46.519909;46.779697;46.412491;46.798874;46.542835;47.278831;47.238342;47.138916;46.338444;46.540615;47.439949;46.311375;46.017635;47.143204;46.986526;46.872097;46.487091;46.512489;45.974972;47.001656;46.228077;46.154957;46.999504;45.835251;46.680168;46.714622;47.418335;47.016403;46.253685;47.470558;46.671780;46.510929;45.884052;46.493832;46.299213;47.094612;47.420437;47.384068;47.046959;46.828712;47.671978;47.371315;46.437096;46.839817;46.399868;47.534573;46.417397;46.848885;46.991665;47.597820;47.362572;47.232044;47.495102;47.450562;46.173496;47.566830;46.986923;46.213799;46.112125;47.586372;46.547939;46.474926;47.488983;47.355385;46.727779;46.430740;47.546833;46.385311;45.958229;46.140907;46.928352;47.071720;47.209839;47.577560;47.203903;46.475945;46.377625;46.749134;46.596218;47.580921;46.748104;46.659981;46.174599;46.483891;46.637085;47.479259;47.329815;46.691425;46.618515;46.479465;46.434929;46.355206;47.215130;47.150986;46.639698;46.382244;46.639763;46.757282;47.517445;47.194286;46.902721;46.630547;46.754940;46.642807;46.912994;46.612530;47.171570;47.246460;46.331482;47.042526;46.857075;45.936005;46.541985;46.577469;46.989624;46.974220;47.182629;47.695614;46.325924;46.743275;46.963207;47.137058;46.779160;46.598927;46.819759;46.087471;46.200863;45.958229;46.423374;46.845650;46.926987;46.990643;46.979462;46.339275;48.677387;47.379261;46.779465;46.799461;48.535942;47.251423;46.065376;46.183449;46.174103;46.744740;46.859608;46.228077;47.411667;46.988262;47.066952;48.346176;45.974697;
Grid_i:;330;325;310;290;253;311;314;300;293;279;243;244;239;266;260;267;266;312;343;334;357;337;326;344;337;351;207;237;274;267;321;325;236;239;239;254;264;243;282;296;283;297;305;272;249;305;238;306;269;304;321;311;208;292;295;227;243;258;267;232;270;277;283;287;296;294;314;335;336;260;212;225;255;318;274;296;306;292;300;283;248;301;255;282;285;305;288;307;249;292;283;279;265;239;250;295;290;265;244;233;235;288;262;271;224;215;259;219;314;328;290;294;322;330;305;306;306;293;333;241;350;315;316;303;274;253;260;242;257;229;255;282;294;242;314;309;217;235;226;259;274;308;246;275;275;314;327;325;350;248;239;265;275;280;283;292;330;328;316;328;330;330;263;207;245;275;302;278;238;249;295;286;283;402;304;
Grid_j:;212;223;254;257;242;237;219;229;205;210;197;213;227;220;230;183;194;185;192;194;203;212;215;188;198;211;196;214;200;237;234;229;191;201;246;189;174;231;222;216;197;198;171;223;185;180;224;164;207;208;243;223;188;246;206;200;168;198;188;229;244;242;225;214;256;241;194;214;192;250;196;217;223;252;241;234;247;245;181;251;223;183;179;252;200;196;247;240;210;194;250;192;171;181;220;226;233;252;234;198;193;210;203;252;212;208;182;199;204;246;239;207;203;196;194;190;233;230;204;193;204;210;248;232;218;205;211;206;219;205;232;235;189;226;215;169;202;203;224;222;232;257;190;210;221;229;211;202;213;178;184;171;194;215;219;222;221;189;306;241;211;212;300;238;177;182;181;210;217;185;243;222;226;290;171;
Grid_height:;1738.3;535.7;600.2;451.1;448.9;798.4;1304.8;923.7;1716.8;921.2;1191.1;642.5;935.4;763.2;483.2;1585.5;1986.5;673.5;2275.4;2076.1;1707.5;1832.8;801.7;1456.5;1916.6;1521.8;1408.9;485.2;3402.1;416.0;1859.7;457.1;395.9;1492.0;586.1;1436.0;2200.8;1220.6;1404.7;702.6;1650.7;1520.0;314.8;1125.1;508.5;291.3;582.9;347.9;697.9;1458.1;760.7;878.1;423.5;429.2;2127.8;459.3;2464.6;1549.9;951.8;1048.7;621.9;393.2;485.5;1332.7;451.3;555.6;1781.3;2401.9;2731.0;317.1;467.9;1197.3;558.8;442.7;403.0;483.7;526.7;447.0;381.9;379.9;513.5;1281.2;1896.1;359.2;1933.9;1106.4;597.5;886.8;1024.9;2114.6;404.1;1693.7;2925.4;1011.1;606.5;961.9;433.0;432.3;894.7;598.8;352.2;2383.6;972.6;341.9;436.8;1075.8;1918.1;420.0;1986.7;424.3;647.3;1606.7;1387.2;1999.7;1417.7;607.7;394.0;761.4;1796.1;1422.1;2147.7;1032.9;506.9;449.0;1206.9;1151.0;551.3;733.6;542.2;838.8;422.6;517.1;921.7;447.1;2531.7;1181.0;682.0;807.1;1117.0;790.3;528.2;403.1;2407.0;827.9;866.0;868.1;1788.3;2522.5;2318.1;2618.4;892.5;2925.4;2533.3;563.6;504.0;730.3;1049.6;1495.8;374.4;397.1;2067.1;1738.3;151.9;297.9;1208.8;1767.3;280.5;906.0;446.2;508.5;449.0;480.4;448.7;445.1;319.2;
  
stn;time;leadtime;T_2M;T_2M;T_2M;T_2M;T_2M;T_2M;T_2M;T_2M;T_2M;T_2M;T_2M;T_2M;T_2M;T_2M;T_2M;T_2M;T_2M;T_2M;T_2M;T_2M;T_2M;FF_10M;FF_10M;FF_10M;FF_10M;FF_10M;FF_10M;FF_10M;FF_10M;FF_10M;FF_10M;FF_10M;FF_10M;FF_10M;FF_10M;FF_10M;FF_10M;FF_10M;FF_10M;FF_10M;FF_10M;FF_10M;DD_10M;DD_10M;DD_10M;DD_10M;DD_10M;DD_10M;DD_10M;DD_10M;DD_10M;DD_10M;DD_10M;DD_10M;DD_10M;DD_10M;DD_10M;DD_10M;DD_10M;DD_10M;DD_10M;DD_10M;DD_10M;TOT_PREC;TOT_PREC;TOT_PREC;TOT_PREC;TOT_PREC;TOT_PREC;TOT_PREC;TOT_PREC;TOT_PREC;TOT_PREC;TOT_PREC;TOT_PREC;TOT_PREC;TOT_PREC;TOT_PREC;TOT_PREC;TOT_PREC;TOT_PREC;TOT_PREC;TOT_PREC;TOT_PREC;RELHUM_2M;RELHUM_2M;RELHUM_2M;RELHUM_2M;RELHUM_2M;RELHUM_2M;RELHUM_2M;RELHUM_2M;RELHUM_2M;RELHUM_2M;RELHUM_2M;RELHUM_2M;RELHUM_2M;RELHUM_2M;RELHUM_2M;RELHUM_2M;RELHUM_2M;RELHUM_2M;RELHUM_2M;RELHUM_2M;RELHUM_2M;DURSUN;DURSUN;DURSUN;DURSUN;DURSUN;DURSUN;DURSUN;DURSUN;DURSUN;DURSUN;DURSUN;DURSUN;DURSUN;DURSUN;DURSUN;DURSUN;DURSUN;DURSUN;DURSUN;DURSUN;DURSUN;
;unit;;[deg C];[deg C];[deg C];[deg C];[deg C];[deg C];[deg C];[deg C];[deg C];[deg C];[deg C];[deg C];[deg C];[deg C];[deg C];[deg C];[deg C];[deg C];[deg C];[deg C];[deg C];[m s-1];[m s-1];[m s-1];[m s-1];[m s-1];[m s-1];[m s-1];[m s-1];[m s-1];[m s-1];[m s-1];[m s-1];[m s-1];[m s-1];[m s-1];[m s-1];[m s-1];[m s-1];[m s-1];[m s-1];[m s-1];[degrees];[degrees];[degrees];[degrees];[degrees];[degrees];[degrees];[degrees];[degrees];[degrees];[degrees];[degrees];[degrees];[degrees];[degrees];[degrees];[degrees];[degrees];[degrees];[degrees];[degrees];[kg m-2];[kg m-2];[kg m-2];[kg m-2];[kg m-2];[kg m-2];[kg m-2];[kg m-2];[kg m-2];[kg m-2];[kg m-2];[kg m-2];[kg m-2];[kg m-2];[kg m-2];[kg m-2];[kg m-2];[kg m-2];[kg m-2];[kg m-2];[kg m-2];[%];[%];[%];[%];[%];[%];[%];[%];[%];[%];[%];[%];[%];[%];[%];[%];[%];[%];[%];[%];[%];[s];[s];[s];[s];[s];[s];[s];[s];[s];[s];[s];[s];[s];[s];[s];[s];[s];[s];[s];[s];[s];
;member;;00;01;02;03;04;05;06;07;08;09;10;11;12;13;14;15;16;17;18;19;20;00;01;02;03;04;05;06;07;08;09;10;11;12;13;14;15;16;17;18;19;20;00;01;02;03;04;05;06;07;08;09;10;11;12;13;14;15;16;17;18;19;20;00;01;02;03;04;05;06;07;08;09;10;11;12;13;14;15;16;17;18;19;20;00;01;02;03;04;05;06;07;08;09;10;11;12;13;14;15;16;17;18;19;20;00;01;02;03;04;05;06;07;08;09;10;11;12;13;14;15;16;17;18;19;20;
ARO;20210519 12:00;000:00;-0.4;0.5;0.6;0.0;-0.6;0.6;-0.2;-0.0;-0.8;-0.7;0.5;-0.3;-0.3;-0.3;-0.0;0.4;0.1;0.1;0.4;-0.5;0.6;3.2;2.5;3.1;1.9;1.5;2.4;0.7;2.8;1.7;1.6;1.4;1.2;1.9;1.6;2.6;4.0;2.3;3.0;3.3;2.0;3.4;307.8;352.5;328.2;351.0;348.9;15.2;308.0;358.6;310.6;351.4;325.8;352.1;329.5;16.3;314.7;12.1;346.3;344.4;329.6;335.2;343.9;-999.0;-999.0;-999.0;-999.0;-999.0;-999.0;-999.0;-999.0;-999.0;-999.0;-999.0;-999.0;-999.0;-999.0;-999.0;-999.0;-999.0;-999.0;-999.0;-999.0;-999.0;95.6;91.4;89.9;89.7;100.0;93.0;97.6;98.8;100.0;100.0;91.4;100.0;97.0;100.0;96.5;96.1;97.9;96.6;90.7;99.6;92.9;-999.0;-999.0;-999.0;-999.0;-999.0;-999.0;-999.0;-999.0;-999.0;-999.0;-999.0;-999.0;-999.0;-999.0;-999.0;-999.0;-999.0;-999.0;-999.0;-999.0;-999.0;
ARO;20210519 18:00;006:00;-0.5;-0.5;-0.5;-0.2;-1.2;-0.4;-0.4;-1.3;-1.0;-1.1;0.6;-0.5;-0.2;-0.6;0.4;-0.6;-0.4;-1.3;-0.4;-0.8;0.0;1.1;1.9;1.8;0.6;1.3;1.5;1.0;1.9;2.7;1.2;2.4;0.4;1.4;1.2;0.7;1.5;1.3;1.1;1.0;1.4;1.5;244.6;224.2;243.5;199.4;253.9;262.2;265.0;248.6;270.9;292.1;318.6;242.3;268.0;164.6;14.7;266.9;248.3;242.4;299.1;265.2;162.0;0.0;0.0;1.3;1.6;1.4;1.4;0.0;1.3;0.0;1.1;0.0;2.2;0.0;1.9;0.0;0.0;0.0;1.4;0.0;0.0;1.4;97.1;96.8;97.4;97.3;100.0;99.1;97.8;99.0;100.0;100.0;90.1;100.0;98.1;100.0;89.0;99.2;97.2;98.6;95.5;100.0;95.1;1525.9;7476.8;7386.3;4498.8;1535.1;3244.0;932.1;305.4;3038.7;254.8;7472.4;1827.6;3602.7;3559.8;3050.8;2485.9;3569.0;1847.6;5448.2;2040.3;6413.2;
ARO;20210520 00:00;012:00;-1.7;-1.7;-1.3;-1.1;-1.5;-1.0;-1.7;-1.8;-1.5;-2.2;-1.1;-1.5;-1.4;-1.9;-1.1;-1.3;-1.5;-2.2;-2.0;-1.9;-0.7;0.9;0.9;0.2;0.2;0.3;0.8;1.0;0.9;1.0;1.1;0.9;0.6;1.0;0.6;0.9;0.7;0.6;1.5;1.2;1.1;1.1;204.2;232.5;281.0;261.4;223.2;231.6;212.8;213.0;242.7;269.2;296.3;232.2;160.3;187.6;267.5;240.8;171.8;271.8;249.9;252.7;166.8;1.0;0.0;1.4;1.6;0.0;0.0;0.0;1.3;1.3;2.2;0.0;1.9;2.5;0.0;1.0;1.0;0.0;0.0;1.7;1.4;0.0;98.2;99.8;100.0;96.6;92.5;94.5;97.8;97.7;97.4;100.0;96.4;95.6;100.0;99.3;94.6;97.5;98.4;100.0;100.0;100.0;94.5;0.0;41.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
ARO;20210520 06:00;018:00;-1.7;-1.9;-0.8;-1.7;-1.5;-2.0;-1.8;-2.0;-0.9;-1.9;-0.9;-1.6;-2.1;-1.6;-1.8;-1.9;-1.6;-1.3;-2.1;-1.5;-1.6;0.7;1.3;0.6;2.2;0.7;0.8;1.1;1.2;0.7;0.5;0.5;0.5;0.9;0.6;1.5;0.9;0.7;0.7;1.3;0.2;0.7;232.9;315.6;118.9;306.5;73.3;137.9;159.8;228.8;142.7;67.4;128.8;275.3;270.1;124.0;12.9;151.5;73.7;235.9;302.5;277.3;350.1;2.1;3.9;4.4;1.2;1.8;2.0;3.0;3.2;3.2;0.0;1.0;0.0;5.6;0.0;2.2;1.0;2.4;1.8;3.9;0.0;3.7;99.1;98.6;96.2;100.0;93.8;96.6;97.3;100.0;97.7;89.7;100.0;94.8;100.0;96.0;100.0;99.2;97.9;92.1;99.6;95.8;100.0;13.1;203.7;132.3;66.7;1373.3;0.0;0.0;0.0;0.0;0.0;0.0;4.4;0.0;234.0;0.0;267.6;0.0;211.3;2.2;59.1;0.0;
ARO;20210520 12:00;024:00;1.2;0.9;0.4;0.8;0.6;0.1;1.5;0.5;1.0;-0.5;1.1;1.4;0.0;0.1;-0.5;0.6;-0.1;0.1;1.0;0.3;1.3;1.6;2.3;1.3;2.4;1.8;2.0;1.3;1.3;1.7;2.0;1.6;1.8;2.0;1.3;0.9;1.1;1.4;2.3;2.2;1.8;1.4;16.9;344.0;148.7;344.3;115.0;206.3;143.6;187.8;107.2;220.1;78.8;349.8;74.8;102.2;156.6;160.4;76.6;94.2;54.9;181.2;326.1;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;78.4;77.9;88.1;80.4;87.5;86.6;71.0;82.9;85.5;87.6;78.2;72.4;83.2;83.9;93.5;77.8;88.7;88.6;76.8;91.4;80.6;4935.3;7505.9;2612.7;4204.0;4452.5;9221.8;6636.7;7537.4;4872.2;4413.4;7818.1;10997.8;5047.5;4462.7;84.8;5142.9;337.9;3413.9;8407.6;5155.6;4399.2;
ARO;20210520 18:00;030:00;1.6;1.4;1.7;1.6;1.7;1.7;2.1;2.1;1.8;1.7;1.3;1.7;0.6;1.0;1.0;2.2;0.5;1.0;0.9;2.1;1.4;1.2;1.2;0.3;1.1;0.5;0.4;0.9;0.5;1.3;0.6;1.4;0.6;1.1;0.9;0.4;0.4;0.7;0.8;0.6;1.5;1.6;143.9;129.8;65.9;170.5;326.1;82.1;125.7;163.7;131.9;121.9;154.1;79.1;49.6;49.6;315.1;195.8;232.6;333.3;86.5;124.6;132.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;76.6;78.7;74.5;73.6;73.7;77.0;70.0;73.5;80.3;71.0;83.0;75.6;78.7;77.1;71.4;72.3;83.4;77.4;76.9;73.7;81.7;20399.5;20706.5;19465.7;19966.8;18016.3;18328.6;20258.9;19673.7;17918.3;18757.0;18010.6;19700.7;21080.8;20784.5;19330.9;19033.3;20167.2;21184.3;20344.5;18769.9;19335.4;
ARO;20210521 00:00;036:00;-2.8;-3.4;-3.0;-2.8;-2.5;-2.4;-1.5;-2.9;-2.3;-2.3;-1.9;-3.0;-0.1;-1.2;-0.7;-0.4;-2.9;-3.0;-4.2;-1.9;-3.0;1.1;0.5;1.5;0.8;0.6;0.7;0.4;1.2;0.5;0.8;1.2;1.5;0.8;0.3;0.5;1.3;0.7;0.6;0.8;0.9;0.9;79.3;118.1;79.9;103.6;178.4;94.7;67.1;98.0;108.1;94.7;118.5;63.9;207.1;171.9;209.0;59.9;114.6;93.8;94.2;78.7;94.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;74.6;76.1;80.2;76.8;66.7;80.8;74.2;77.6;77.1;79.8;68.4;78.1;65.7;69.4;62.1;87.2;73.0;71.0;72.4;75.6;86.1;0.0;242.2;0.0;213.6;0.0;0.0;0.0;4.4;0.0;0.0;0.0;0.0;81.1;42.7;53.8;0.0;55.7;208.0;23.8;118.9;86.9;
ARO;20210521 06:00;042:00;-1.5;-1.6;-2.2;-0.2;-0.9;-0.6;0.2;-1.7;0.2;0.0;0.5;-0.8;0.8;1.1;-0.3;1.4;-1.9;-0.7;-1.7;-0.2;-0.7;0.9;0.8;1.0;0.5;0.7;0.4;0.6;0.7;0.3;0.8;1.2;0.3;1.0;0.9;1.1;1.0;1.2;0.7;0.6;0.4;0.3;339.4;213.7;35.5;313.9;215.6;330.0;298.3;0.3;248.9;219.6;194.7;239.2;218.7;233.9;336.9;127.6;356.7;217.9;158.5;68.1;332.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;81.0;75.9;87.6;84.2;68.7;80.1;78.0;84.8;78.6;70.5;68.2;81.4;70.3;76.9;85.6;76.9;77.3;73.7;72.6;74.5;86.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;368.8;0.0;0.0;0.0;0.0;0.0;1461.2;388.3;0.0;2227.5;
